"from","to","m","km","miles","seconds","minutes","hours","lon","lat","minutes_discrete","city"
"339 Northern Ave, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",3570,3.57,2.218398,1314,21.9,0.365,-71.032993,42.345406,"(20,25]","Boston"
"90 B St, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",3903,3.903,2.4253242,1551,25.85,0.430833333333333,-71.027993,42.345406,"(25,30]","Boston"
"31 Fid Kennedy Ave, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",4183,4.183,2.5993162,1750,29.1666666666667,0.486111111111111,-71.022993,42.345406,"(25,30]","Boston"
NA,NA,NA,NA,NA,NA,NA,NA,-71.017993,42.345406,NA,"Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.012993,42.345406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.007993,42.345406,"(25,30]","Boston"
NA,NA,NA,NA,NA,NA,NA,NA,-71.002993,42.345406,NA,"Boston"
NA,NA,NA,NA,NA,NA,NA,NA,-70.997993,42.345406,NA,"Boston"
"11 Dummer St, Brookline, MA 02446, USA","1 City Hall Square, Boston, MA 02108, USA",6165,6.165,3.830931,2209,36.8166666666667,0.613611111111111,-71.117993,42.350406,"(35,40]","Boston"
"840 Commonwealth Avenue, Brookline, MA 02446, USA","1 City Hall Square, Boston, MA 02108, USA",5618,5.618,3.4910252,856,14.2666666666667,0.237777777777778,-71.112993,42.350406,"(10,15]","Boston"
"Metropolitan College & Extended Education, 745 Commonwealth Avenue, Boston, MA 02215, USA","1 City Hall Square, Boston, MA 02108, USA",5052,5.052,3.1393128,1849,30.8166666666667,0.513611111111111,-71.107993,42.350406,"(30,35]","Boston"
"210 Bay State Rd, Boston, MA 02215, USA","1 City Hall Square, Boston, MA 02108, USA",4863,4.863,3.0218682,1832,30.5333333333333,0.508888888888889,-71.102993,42.350406,"(30,35]","Boston"
"58 Deerfield St, Boston, MA 02215, USA","1 City Hall Square, Boston, MA 02108, USA",4188,4.188,2.6024232,1483,24.7166666666667,0.411944444444444,-71.097993,42.350406,"(20,25]","Boston"
"60 Charlesgate W, Boston, MA 02215, USA","1 City Hall Square, Boston, MA 02108, USA",4132,4.132,2.5676248,1460,24.3333333333333,0.405555555555556,-71.092993,42.350406,"(20,25]","Boston"
"391 Marlborough St, Boston, MA 02115, USA","1 City Hall Square, Boston, MA 02108, USA",3577,3.577,2.2227478,1436,23.9333333333333,0.398888888888889,-71.087993,42.350406,"(20,25]","Boston"
"250 Commonwealth Avenue, Boston, MA 02116, USA","1 City Hall Square, Boston, MA 02108, USA",2907,2.907,1.8064098,1259,20.9833333333333,0.349722222222222,-71.082993,42.350406,"(20,25]","Boston"
"150 Newbury St, Boston, MA 02116, USA","1 City Hall Square, Boston, MA 02108, USA",2519,2.519,1.5653066,912,15.2,0.253333333333333,-71.077993,42.350406,"(15,20]","Boston"
"210 Berkeley St, Boston, MA 02116, USA","1 City Hall Square, Boston, MA 02108, USA",2019,2.019,1.2546066,970,16.1666666666667,0.269444444444444,-71.072993,42.350406,"(15,20]","Boston"
"200 Stuart St, Boston, MA 02116, USA","1 City Hall Square, Boston, MA 02108, USA",1556,1.556,0.9668984,739,12.3166666666667,0.205277777777778,-71.067993,42.350406,"(10,15]","Boston"
"1 Kneeland St, Boston, MA 02111, USA","1 City Hall Square, Boston, MA 02108, USA",1322,1.322,0.8214908,654,10.9,0.181666666666667,-71.062993,42.350406,"(10,15]","Boston"
"111 Beach St, Boston, MA 02111, USA","1 City Hall Square, Boston, MA 02108, USA",1641,1.641,1.0197174,897,14.95,0.249166666666667,-71.057993,42.350406,"(10,15]","Boston"
"25 Dorchester Ave, Boston, MA 02205, USA","1 City Hall Square, Boston, MA 02108, USA",1449,1.449,0.9004086,992,16.5333333333333,0.275555555555556,-71.052993,42.350406,"(15,20]","Boston"
"370 Congress St, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",1434,1.434,0.8910876,1103,18.3833333333333,0.306388888888889,-71.047993,42.350406,"(15,20]","Boston"
"B St @ Seaport Blvd, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",2169,2.169,1.3478166,1271,21.1833333333333,0.353055555555556,-71.042993,42.350406,"(20,25]","Boston"
"15 1/2 Fish Pier St E, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",3250,3.25,2.01955,1557,25.95,0.4325,-71.037993,42.350406,"(25,30]","Boston"
"1 Seafood Way, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",3726,3.726,2.3153364,1647,27.45,0.4575,-71.032993,42.350406,"(25,30]","Boston"
"8 Seafood Way, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",3655,3.655,2.271217,1581,26.35,0.439166666666667,-71.027993,42.350406,"(25,30]","Boston"
"United States","1 City Hall Square, Boston, MA 02108, USA",NA,NA,NA,NA,NA,NA,-71.022993,42.350406,NA,"Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",5772,5.772,3.5867208,1646,27.4333333333333,0.457222222222222,-71.017993,42.350406,"(25,30]","Boston"
"Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",4510,4.51,2.802514,1876,31.2666666666667,0.521111111111111,-71.012993,42.350406,"(30,35]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",5772,5.772,3.5867208,1646,27.4333333333333,0.457222222222222,-71.007993,42.350406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",5772,5.772,3.5867208,1646,27.4333333333333,0.457222222222222,-71.002993,42.350406,"(25,30]","Boston"
NA,NA,NA,NA,NA,NA,NA,NA,-70.997993,42.350406,NA,"Boston"
"Dr Paul Dudley White Bike Path, Boston, MA 02134, USA","1 City Hall Square, Boston, MA 02108, USA",8767,8.767,5.4478138,2784,46.4,0.773333333333333,-71.117993,42.355406,"(45,50]","Boston"
"40 Granite St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",6407,6.407,3.9813098,2137,35.6166666666667,0.593611111111111,-71.112993,42.355406,"(35,40]","Boston"
"299 Sidney St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",6445,6.445,4.004923,2257,37.6166666666667,0.626944444444444,-71.107993,42.355406,"(35,40]","Boston"
"W85HJK, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",6108,6.108,3.7955112,2118,35.3,0.588333333333333,-71.102993,42.355406,"(35,40]","Boston"
"428 Memorial Dr, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",6364,6.364,3.9545896,2344,39.0666666666667,0.651111111111111,-71.097993,42.355406,"(35,40]","Boston"
"31 Cambridge St Ave, Boston, MA 02114, USA","1 City Hall Square, Boston, MA 02108, USA",4104,4.104,2.5502256,1911,31.85,0.530833333333333,-71.092993,42.355406,"(30,35]","Boston"
"Massachusetts Bridge, Massachusetts Ave Bridge & Storrow Dr, Cambridge, MA 02142, United States","1 City Hall Square, Boston, MA 02108, USA",4141,4.141,2.5732174,1790,29.8333333333333,0.497222222222222,-71.087993,42.355406,"(25,30]","Boston"
"Charles River Esplanade, Boston, MA 02116, USA","1 City Hall Square, Boston, MA 02108, USA",3360,3.36,2.087904,1562,26.0333333333333,0.433888888888889,-71.082993,42.355406,"(25,30]","Boston"
"380 Clarendon St, Boston, MA 02116, USA","1 City Hall Square, Boston, MA 02108, USA",3043,3.043,1.8909202,1345,22.4166666666667,0.373611111111111,-71.077993,42.355406,"(20,25]","Boston"
"107 Beacon St, Boston, MA 02116, USA","1 City Hall Square, Boston, MA 02108, USA",2249,2.249,1.3975286,1073,17.8833333333333,0.298055555555556,-71.072993,42.355406,"(15,20]","Boston"
"Charles St, Boston, MA 02108, USA","1 City Hall Square, Boston, MA 02108, USA",1693,1.693,1.0520302,969,16.15,0.269166666666667,-71.067993,42.355406,"(15,20]","Boston"
"145 Tremont St, Boston, MA 02111, USA","1 City Hall Square, Boston, MA 02108, USA",862,0.862,0.5356468,491,8.18333333333333,0.136388888888889,-71.062993,42.355406,"(5,10]","Boston"
"75 Arch St, Boston, MA 02110, USA","1 City Hall Square, Boston, MA 02108, USA",599,0.599,0.3722186,444,7.4,0.123333333333333,-71.057993,42.355406,"(5,10]","Boston"
"145 Oliver St, Boston, MA 02110, USA","1 City Hall Square, Boston, MA 02108, USA",692,0.692,0.4300088,543,9.05,0.150833333333333,-71.052993,42.355406,"(5,10]","Boston"
"2 Northern Ave, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",1394,1.394,0.8662316,928,15.4666666666667,0.257777777777778,-71.047993,42.355406,"(15,20]","Boston"
"25 Fan Pier Boulevard, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",2125,2.125,1.320475,1263,21.05,0.350833333333333,-71.042993,42.355406,"(20,25]","Boston"
"Harborwalk, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",3468,3.468,2.1550152,1298,21.6333333333333,0.360555555555556,-71.037993,42.355406,"(20,25]","Boston"
NA,NA,NA,NA,NA,NA,NA,NA,-71.032993,42.355406,NA,"Boston"
"I-90, Boston, MA 02210, USA","1 City Hall Square, Boston, MA 02108, USA",1751,1.751,1.0880714,730,12.1666666666667,0.202777777777778,-71.027993,42.355406,"(10,15]","Boston"
"18 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7298,7.298,4.5349772,2781,46.35,0.7725,-71.022993,42.355406,"(45,50]","Boston"
"168 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7653,7.653,4.7555742,1926,32.1,0.535,-71.017993,42.355406,"(30,35]","Boston"
"Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",4510,4.51,2.802514,1876,31.2666666666667,0.521111111111111,-71.012993,42.355406,"(30,35]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.007993,42.355406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.002993,42.355406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-70.997993,42.355406,"(25,30]","Boston"
"400 Soldiers Field Rd, Boston, MA 02134, USA","1 City Hall Square, Boston, MA 02108, USA",6777,6.777,4.2112278,1802,30.0333333333333,0.500555555555556,-71.117993,42.360406,"(30,35]","Boston"
"386 Putnam Ave, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",6030,6.03,3.747042,2164,36.0666666666667,0.601111111111111,-71.112993,42.360406,"(35,40]","Boston"
"199 Erie St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5403,5.403,3.3574242,1737,28.95,0.4825,-71.107993,42.360406,"(25,30]","Boston"
"22 Tudor St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5363,5.363,3.3325682,1714,28.5666666666667,0.476111111111111,-71.102993,42.360406,"(25,30]","Boston"
"NW16, 77 Massachusetts Ave, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5628,5.628,3.4972392,1912,31.8666666666667,0.531111111111111,-71.097993,42.360406,"(30,35]","Boston"
"31, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",3398,3.398,2.1115172,1255,20.9166666666667,0.348611111111111,-71.092993,42.360406,"(20,25]","Boston"
"64, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",3613,3.613,2.2451182,1574,26.2333333333333,0.437222222222222,-71.087993,42.360406,"(25,30]","Boston"
"45 Memorial Dr, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",3475,3.475,2.159365,1306,21.7666666666667,0.362777777777778,-71.082993,42.360406,"(20,25]","Boston"
"bridge, 3, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",4141,4.141,2.5732174,1790,29.8333333333333,0.497222222222222,-71.077993,42.360406,"(25,30]","Boston"
"21 David G Mugar Way, Boston, MA 02114, USA","1 City Hall Square, Boston, MA 02108, USA",2201,2.201,1.3677014,1151,19.1833333333333,0.319722222222222,-71.072993,42.360406,"(15,20]","Boston"
"41 Phillips St, Boston, MA 02114, USA","1 City Hall Square, Boston, MA 02108, USA",1222,1.222,0.7593508,921,15.35,0.255833333333333,-71.067993,42.360406,"(15,20]","Boston"
"27 Bowdoin St, Boston, MA 02114, USA","1 City Hall Square, Boston, MA 02108, USA",1179,1.179,0.7326306,570,9.5,0.158333333333333,-71.062993,42.360406,"(5,10]","Boston"
"1 City Hall Square, Boston, MA 02108, USA","1 City Hall Square, Boston, MA 02108, USA",0,0,0,0,0,0,-71.057993,42.360406,NA,"Boston"
"200 State St, Boston, MA 02109, USA","1 City Hall Square, Boston, MA 02108, USA",479,0.479,0.2976506,373,6.21666666666667,0.103611111111111,-71.052993,42.360406,"(5,10]","Boston"
"70 Long Wharf, Boston, MA 02110, USA","1 City Hall Square, Boston, MA 02108, USA",1114,1.114,0.6922396,453,7.55,0.125833333333333,-71.047993,42.360406,"(5,10]","Boston"
NA,NA,NA,NA,NA,NA,NA,NA,-71.042993,42.360406,NA,"Boston"
"Unnamed Road, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",4710,4.71,2.926794,1568,26.1333333333333,0.435555555555556,-71.037993,42.360406,"(25,30]","Boston"
"233 Marginal St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",NA,NA,NA,NA,NA,NA,-71.032993,42.360406,NA,"Boston"
"Logan Airport Ferry Terminal, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",6743,6.743,4.1901002,2366,39.4333333333333,0.657222222222222,-71.027993,42.360406,"(35,40]","Boston"
"122 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7039,7.039,4.3740346,2591,43.1833333333333,0.719722222222222,-71.022993,42.360406,"(40,45]","Boston"
"BOS Terminal B East, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",5601,5.601,3.4804614,1620,27,0.45,-71.017993,42.360406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.012993,42.360406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.007993,42.360406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.002993,42.360406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-70.997993,42.360406,"(25,30]","Boston"
"Soldiers Field Park 4, 111 Western Ave, Boston, MA 02163, USA","1 City Hall Square, Boston, MA 02108, USA",7300,7.3,4.53622,2346,39.1,0.651666666666667,-71.117993,42.365406,"(35,40]","Boston"
"27 Hews St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5568,5.568,3.4599552,1873,31.2166666666667,0.520277777777778,-71.112993,42.365406,"(30,35]","Boston"
"5 Soden St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5118,5.118,3.1803252,1539,25.65,0.4275,-71.107993,42.365406,"(25,30]","Boston"
"617 Massachusetts Ave, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",4616,4.616,2.8683824,1181,19.6833333333333,0.328055555555556,-71.102993,42.365406,"(15,20]","Boston"
"305 Washington St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5187,5.187,3.2232018,1578,26.3,0.438333333333333,-71.097993,42.365406,"(25,30]","Boston"
"141 Portland St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",3858,3.858,2.3973612,1620,27,0.45,-71.092993,42.365406,"(25,30]","Boston"
"290 Binney St, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",3766,3.766,2.3401924,1539,25.65,0.4275,-71.087993,42.365406,"(25,30]","Boston"
"125 Third St, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",3485,3.485,2.165579,1283,21.3833333333333,0.356388888888889,-71.082993,42.365406,"(20,25]","Boston"
"11 Binney St, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",3438,3.438,2.1363732,1409,23.4833333333333,0.391388888888889,-71.077993,42.365406,"(20,25]","Boston"
"20 Cambridge Pkwy, Cambridge, MA 02142, USA","1 City Hall Square, Boston, MA 02108, USA",3065,3.065,1.904591,1317,21.95,0.365833333333333,-71.072993,42.365406,"(20,25]","Boston"
"Thoreau Path, Boston, MA 02114, USA","1 City Hall Square, Boston, MA 02108, USA",1138,1.138,0.7071532,902,15.0333333333333,0.250555555555556,-71.067993,42.365406,"(15,20]","Boston"
"Thomas P. O’Neill, Jr. Federal Building Courtyard, Boston, MA 02114, USA","1 City Hall Square, Boston, MA 02108, USA",1311,1.311,0.8146554,674,11.2333333333333,0.187222222222222,-71.062993,42.365406,"(10,15]","Boston"
"31 Thacher St, Boston, MA 02113, USA","1 City Hall Square, Boston, MA 02108, USA",735,0.735,0.456729,571,9.51666666666667,0.158611111111111,-71.057993,42.365406,"(5,10]","Boston"
"24 Clark St, Boston, MA 02109, USA","1 City Hall Square, Boston, MA 02108, USA",762,0.762,0.4735068,606,10.1,0.168333333333333,-71.052993,42.365406,"(10,15]","Boston"
"10 Union Wharf, Boston, MA 02109, USA","1 City Hall Square, Boston, MA 02108, USA",1040,1.04,0.646256,813,13.55,0.225833333333333,-71.047993,42.365406,"(10,15]","Boston"
"65 Lewis St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",2804,2.804,1.7424056,696,11.6,0.193333333333333,-71.042993,42.365406,"(10,15]","Boston"
"95 Marginal St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",3087,3.087,1.9182618,946,15.7666666666667,0.262777777777778,-71.037993,42.365406,"(15,20]","Boston"
"5 Lamson St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",3253,3.253,2.0214142,1101,18.35,0.305833333333333,-71.032993,42.365406,"(15,20]","Boston"
"399-485 Maverick St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",4737,4.737,2.9435718,1597,26.6166666666667,0.443611111111111,-71.027993,42.365406,"(25,30]","Boston"
"Terminal A North, 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",5835,5.835,3.625869,1693,28.2166666666667,0.470277777777778,-71.022993,42.365406,"(25,30]","Boston"
"BOS Terminal C, 100 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",8143,8.143,5.0600602,1860,31,0.516666666666667,-71.017993,42.365406,"(30,35]","Boston"
"BOS Terminal C, 100 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",8143,8.143,5.0600602,1860,31,0.516666666666667,-71.012993,42.365406,"(30,35]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.007993,42.365406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.002993,42.365406,"(25,30]","Boston"
"198 Sargent St, Winthrop, MA 02152, USA","1 City Hall Square, Boston, MA 02108, USA",10139,10.139,6.3003746,2226,37.1,0.618333333333333,-70.997993,42.365406,"(35,40]","Boston"
"Lowell House, 10 Holyoke Pl, Cambridge, MA 02138, USA","1 City Hall Square, Boston, MA 02108, USA",6471,6.471,4.0210794,1689,28.15,0.469166666666667,-71.117993,42.370406,"(25,30]","Boston"
"1073 Massachusetts Ave, Cambridge, MA 02138, USA","1 City Hall Square, Boston, MA 02108, USA",5549,5.549,3.4481486,1853,30.8833333333333,0.514722222222222,-71.112993,42.370406,"(30,35]","Boston"
"329 Harvard St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5481,5.481,3.4058934,1775,29.5833333333333,0.493055555555556,-71.107993,42.370406,"(25,30]","Boston"
"343 Broadway, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5266,5.266,3.2722924,1641,27.35,0.455833333333333,-71.102993,42.370406,"(25,30]","Boston"
"253 Norfolk St, Cambridge, MA 02139, USA","1 City Hall Square, Boston, MA 02108, USA",5445,5.445,3.383523,1800,30,0.5,-71.097993,42.370406,"(25,30]","Boston"
"18 Willow St, Cambridge, MA 02141, USA","1 City Hall Square, Boston, MA 02108, USA",4712,4.712,2.9280368,1921,32.0166666666667,0.533611111111111,-71.092993,42.370406,"(30,35]","Boston"
"218 Thorndike Pl, Cambridge, MA 02141, USA","1 City Hall Square, Boston, MA 02108, USA",3641,3.641,2.2625174,1548,25.8,0.43,-71.087993,42.370406,"(25,30]","Boston"
"86R 5th St, Cambridge, MA 02141, USA","1 City Hall Square, Boston, MA 02108, USA",3239,3.239,2.0127146,1239,20.65,0.344166666666667,-71.082993,42.370406,"(20,25]","Boston"
"29 Otis St, Cambridge, MA 02141, USA","1 City Hall Square, Boston, MA 02108, USA",2871,2.871,1.7840394,907,15.1166666666667,0.251944444444444,-71.077993,42.370406,"(15,20]","Boston"
"10 Glassworks Ave, Cambridge, MA 02141, USA","1 City Hall Square, Boston, MA 02108, USA",2696,2.696,1.6752944,1004,16.7333333333333,0.278888888888889,-71.072993,42.370406,"(15,20]","Boston"
"Education St, Cambridge, MA 02141, USA","1 City Hall Square, Boston, MA 02108, USA",2635,2.635,1.637389,1242,20.7,0.345,-71.067993,42.370406,"(20,25]","Boston"
"Paul Revere Park, N Washington St, Boston, MA 02129, USA","1 City Hall Square, Boston, MA 02108, USA",1860,1.86,1.155804,874,14.5666666666667,0.242777777777778,-71.062993,42.370406,"(10,15]","Boston"
"1 Constitution Center 3rd Floor, Boston, MA 02129, United States","1 City Hall Square, Boston, MA 02108, USA",2002,2.002,1.2440428,929,15.4833333333333,0.258055555555556,-71.057993,42.370406,"(15,20]","Boston"
"517 Commercial Street, Boston, MA 02109, USA","1 City Hall Square, Boston, MA 02108, USA",1167,1.167,0.7251738,912,15.2,0.253333333333333,-71.052993,42.370406,"(15,20]","Boston"
"MA-1A, Boston, MA 02114, USA","1 City Hall Square, Boston, MA 02108, USA",39138,39.138,24.3203532,5091,84.85,1.41416666666667,-71.047993,42.370406,"(80,85]","Boston"
"68 Sumner St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",2843,2.843,1.7666402,830,13.8333333333333,0.230555555555556,-71.042993,42.370406,"(10,15]","Boston"
"15 Chelsea St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",2707,2.707,1.6821298,728,12.1333333333333,0.202222222222222,-71.037993,42.370406,"(10,15]","Boston"
"71 Lubec St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",3224,3.224,2.0033936,1113,18.55,0.309166666666667,-71.032993,42.370406,"(15,20]","Boston"
"202 Porter St, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",4603,4.603,2.8603042,1492,24.8666666666667,0.414444444444444,-71.027993,42.370406,"(20,25]","Boston"
"BOS Terminal E, Harborside Dr, East Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7738,7.738,4.8083932,1684,28.0666666666667,0.467777777777778,-71.022993,42.370406,"(25,30]","Boston"
"Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",7712,7.712,4.7922368,1659,27.65,0.460833333333333,-71.017993,42.370406,"(25,30]","Boston"
"BOS Terminal C, 100 Harborside Dr, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",8143,8.143,5.0600602,1860,31,0.516666666666667,-71.012993,42.370406,"(30,35]","Boston"
"Airport Rd Terminal C - Departure Level, Boston, MA 02128, USA","1 City Hall Square, Boston, MA 02108, USA",8147,8.147,5.0625458,1855,30.9166666666667,0.515277777777778,-71.007993,42.370406,"(30,35]","Boston"
"215 Court Rd, Winthrop, MA 02152, USA","1 City Hall Square, Boston, MA 02108, USA",10095,10.095,6.273033,2348,39.1333333333333,0.652222222222222,-71.002993,42.370406,"(35,40]","Boston"
"231 Court Rd, Winthrop, MA 02152, USA","1 City Hall Square, Boston, MA 02108, USA",10036,10.036,6.2363704,2341,39.0166666666667,0.650277777777778,-70.997993,42.370406,"(35,40]","Boston"
"Harvard Yard, 2 Kirkland St, Cambridge, MA 02138, USA","1 City Hall Square, Boston, MA 02108, USA",6395,6.395,3.973853,1477,24.6166666666667,0.410277777777778,-71.117993,42.375406,"(20,25]","Boston"
"1727 Cambridge Street, 1727 Cambridge St, Cambridge, MA 02138, USA","1 City Hall Square, Boston, MA 02108, USA",6877,6.877,4.2733678,1930,32.1666666666667,0.536111111111111,-71.112993,42.375406,"(30,35]","Boston"
"1591 Cambridge St, Cambridge, MA 02138, USA","1 City Hall Square, Boston, MA 02108, USA",5460,5.46,3.392844,1982,33.0333333333333,0.550555555555556,-71.107993,42.375406,"(30,35]","Boston"
"38 Beacon St, Somerville, MA 02143, USA","1 City Hall Square, Boston, MA 02108, USA",6534,6.534,4.0602276,1758,29.3,0.488333333333333,-71.102993,42.375406,"(25,30]","Boston"
"13 Bolton St, Somerville, MA 02143, USA","1 City Hall Square, Boston, MA 02108, USA",6438,6.438,4.0005732,1709,28.4833333333333,0.474722222222222,-71.097993,42.375406,"(25,30]","Boston"
"561 Windsor St, Somerville, MA 02143, USA","1 City Hall Square, Boston, MA 02108, USA",6459,6.459,4.0136226,2215,36.9166666666667,0.615277777777778,-71.092993,42.375406,"(35,40]","Boston"
"61 Medford St, Somerville, MA 02143, USA","1 City Hall Square, Boston, MA 02108, USA",3719,3.719,2.3109866,1601,26.6833333333333,0.444722222222222,-71.087993,42.375406,"(25,30]","Boston"
"1 Fitchburg St, Somerville, MA 02143, USA","1 City Hall Square, Boston, MA 02108, USA",5452,5.452,3.3878728,1716,28.6,0.476666666666667,-71.082993,42.375406,"(25,30]","Boston"
"20 3rd Ave, Somerville, MA 02143, USA","1 City Hall Square, Boston, MA 02108, USA",4940,4.94,3.069716,1682,28.0333333333333,0.467222222222222,-71.077993,42.375406,"(25,30]","Boston"
