"from","to","m","km","miles","seconds","minutes","hours","lon","lat","minutes_discrete","city"
"23 22b St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",2490,2.49,1.547286,1893,31.55,0.525833333333333,55.2907828,25.2048493,"(30,35]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2957828,25.2048493,NA,"Dubai"
"D72 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3007828,25.2048493,NA,"Dubai"
"Plot No. NB 802,Street No. 28 B Al Qouz Industrial Area 3, 4th Interchange, Behind ETA Profile - Dubai - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",20169,20.169,12.5330166,3878,64.6333333333333,1.07722222222222,55.3057828,25.2048493,"(60,65]","Dubai"
"Dubai - Al Ain Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",38073,38.073,23.6585622,4152,69.2,1.15333333333333,55.3107828,25.2048493,"(65,70]","Dubai"
"D68 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3157828,25.2048493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.3207828,25.2048493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.3257828,25.2048493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.3307828,25.2048493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2107828,25.2098493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2157828,25.2098493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2207828,25.2098493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2257828,25.2098493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2307828,25.2098493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2357828,25.2098493,NA,"Dubai"
"Jumeirah Fishing Harbour, Jumeira 2 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",5574,5.574,3.4636836,2443,40.7166666666667,0.678611111111111,55.2407828,25.2098493,"(40,45]","Dubai"
"199 4c St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",5565,5.565,3.458091,2432,40.5333333333333,0.675555555555556,55.2457828,25.2098493,"(40,45]","Dubai"
"22 87 C St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",5766,5.766,3.5829924,1820,30.3333333333333,0.505555555555556,55.2507828,25.2098493,"(30,35]","Dubai"
"425 Al Wasel Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3046,3.046,1.8927844,1469,24.4833333333333,0.408055555555556,55.2557828,25.2098493,"(20,25]","Dubai"
"City Walk Al Safa Street Jumeirah 1 Ground floor - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",2471,2.471,1.5354794,1039,17.3166666666667,0.288611111111111,55.2607828,25.2098493,"(15,20]","Dubai"
"4 87 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3188,3.188,1.9810232,1465,24.4166666666667,0.406944444444444,55.2657828,25.2098493,"(20,25]","Dubai"
"Sheikh Ramdan Juma Building - Sheikh Zayed Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",10677,10.677,6.6346878,1686,28.1,0.468333333333333,55.2707828,25.2098493,"(25,30]","Dubai"
"Gate Precinct 5, International Financial Center, Dubai, United Arab Emirates - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7923,7.923,4.9233522,2244,37.4,0.623333333333333,55.2757828,25.2098493,"(35,40]","Dubai"
"3 17 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",12129,12.129,7.5369606,3010,50.1666666666667,0.836111111111111,55.2807828,25.2098493,"(50,55]","Dubai"
"Naif Road - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",13975,13.975,8.684065,3090,51.5,0.858333333333333,55.2857828,25.2098493,"(50,55]","Dubai"
"8 22a St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",5638,5.638,3.5034532,1732,28.8666666666667,0.481111111111111,55.2907828,25.2098493,"(25,30]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2957828,25.2098493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.3007828,25.2098493,NA,"Dubai"
"2nd Za'abeel Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",6688,6.688,4.1559232,3269,54.4833333333333,0.908055555555556,55.3057828,25.2098493,"(50,55]","Dubai"
"2nd Za'abeel Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",6688,6.688,4.1559232,3269,54.4833333333333,0.908055555555556,55.3107828,25.2098493,"(50,55]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.3157828,25.2098493,NA,"Dubai"
"D68 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3207828,25.2098493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.3257828,25.2098493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.3307828,25.2098493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2107828,25.2148493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2157828,25.2148493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2207828,25.2148493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2257828,25.2148493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2307828,25.2148493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2357828,25.2148493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2407828,25.2148493,NA,"Dubai"
"156 4b St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",5890,5.89,3.660046,2218,36.9666666666667,0.616111111111111,55.2457828,25.2148493,"(35,40]","Dubai"
"185 Jumeirah St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3801,3.801,2.3619414,1752,29.2,0.486666666666667,55.2507828,25.2148493,"(25,30]","Dubai"
"96 26 C St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3521,3.521,2.1879494,1830,30.5,0.508333333333333,55.2557828,25.2148493,"(30,35]","Dubai"
"146 6 E St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3512,3.512,2.1823568,1427,23.7833333333333,0.396388888888889,55.2607828,25.2148493,"(20,25]","Dubai"
"7 77 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3879,3.879,2.4104106,1506,25.1,0.418333333333333,55.2657828,25.2148493,"(25,30]","Dubai"
"201 22 D St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",4056,4.056,2.5203984,1637,27.2833333333333,0.454722222222222,55.2707828,25.2148493,"(25,30]","Dubai"
"2 15 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",20290,20.29,12.608206,4587,76.45,1.27416666666667,55.2757828,25.2148493,"(75,80]","Dubai"
"DIFC - Dubai International Financial Centre - 312th Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3413,3.413,2.1208382,2062,34.3666666666667,0.572777777777778,55.2807828,25.2148493,"(30,35]","Dubai"
"46 312 Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3580,3.58,2.224612,2184,36.4,0.606666666666667,55.2857828,25.2148493,"(35,40]","Dubai"
"14 15 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",10029,10.029,6.2320206,2864,47.7333333333333,0.795555555555556,55.2907828,25.2148493,"(45,50]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,7526,125.433333333333,2.09055555555556,55.2957828,25.2148493,NA,"Dubai"
"CanApprove, Above GAD Restaurant, Building No. 142, Suite No. 603, - Khalid Bin Al Waleed Street, Bur Dubai - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3007828,25.2148493,NA,"Dubai"
"2nd Za'abeel Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",6688,6.688,4.1559232,3269,54.4833333333333,0.908055555555556,55.3057828,25.2148493,"(50,55]","Dubai"
"D72 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3107828,25.2148493,NA,"Dubai"
"Dubai - Al Ain Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",38073,38.073,23.6585622,4152,69.2,1.15333333333333,55.3157828,25.2148493,"(65,70]","Dubai"
"Belhasa Driving Center - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",13505,13.505,8.392007,2797,46.6166666666667,0.776944444444444,55.3207828,25.2148493,"(45,50]","Dubai"
"D68 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3257828,25.2148493,NA,"Dubai"
"Government Workshop - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",23204,23.204,14.4189656,4950,82.5,1.375,55.3307828,25.2148493,"(80,85]","Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2107828,25.2198493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2157828,25.2198493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2207828,25.2198493,NA,"Dubai"
"Dubai Creek Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7606,7.606,4.7263684,3943,65.7166666666667,1.09527777777778,55.2257828,25.2198493,"(65,70]","Dubai"
"Dubai Creek Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7606,7.606,4.7263684,3943,65.7166666666667,1.09527777777778,55.2307828,25.2198493,"(65,70]","Dubai"
"Arabian Gulf - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.2357828,25.2198493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",68844,68.844,42.7796616,7491,124.85,2.08083333333333,55.2407828,25.2198493,NA,"Dubai"
"134 Al Khwaher St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",6269,6.269,3.8955566,2328,38.8,0.646666666666667,55.2457828,25.2198493,"(35,40]","Dubai"
"128/1 Al Khwaher St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",6328,6.328,3.9322192,2369,39.4833333333333,0.658055555555556,55.2507828,25.2198493,"(35,40]","Dubai"
"4 59 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",4697,4.697,2.9187158,1769,29.4833333333333,0.491388888888889,55.2557828,25.2198493,"(25,30]","Dubai"
"34 53 B St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3991,3.991,2.4800074,1786,29.7666666666667,0.496111111111111,55.2607828,25.2198493,"(25,30]","Dubai"
"20 63 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",3809,3.809,2.3669126,1452,24.2,0.403333333333333,55.2657828,25.2198493,"(20,25]","Dubai"
"163 6 D St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",4590,4.59,2.852226,1635,27.25,0.454166666666667,55.2707828,25.2198493,"(25,30]","Dubai"
"57 39b St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",27770,27.77,17.256278,4549,75.8166666666667,1.26361111111111,55.2757828,25.2198493,"(75,80]","Dubai"
"Sheikh Zayed Road , world trade metro station - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7897,7.897,4.9071958,1670,27.8333333333333,0.463888888888889,55.2807828,25.2198493,"(25,30]","Dubai"
"30 Al Hesn Centre, Mina bazar, Bur dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",9282,9.282,5.7678348,2712,45.2,0.753333333333333,55.2857828,25.2198493,"(45,50]","Dubai"
"3 14 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",19457,19.457,12.0905798,4754,79.2333333333333,1.32055555555556,55.2907828,25.2198493,"(75,80]","Dubai"
"6 24a St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",10867,10.867,6.7527538,2490,41.5,0.691666666666667,55.2957828,25.2198493,"(40,45]","Dubai"
"8 49 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",17416,17.416,10.8223024,4037,67.2833333333333,1.12138888888889,55.3007828,25.2198493,"(65,70]","Dubai"
"29 49 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",23754,23.754,14.7607356,4300,71.6666666666667,1.19444444444444,55.3057828,25.2198493,"(70,75]","Dubai"
"32 23b St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",22139,22.139,13.7571746,6197,103.283333333333,1.72138888888889,55.3107828,25.2198493,"(100,105]","Dubai"
"Latifa Hospital St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",14935,14.935,9.280609,4039,67.3166666666667,1.12194444444444,55.3157828,25.2198493,"(65,70]","Dubai"
"Latifa Hospital St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",14935,14.935,9.280609,4039,67.3166666666667,1.12194444444444,55.3207828,25.2198493,"(65,70]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.3257828,25.2198493,"(105,110]","Dubai"
"D68 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3307828,25.2198493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2107828,25.2248493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2157828,25.2248493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2207828,25.2248493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2257828,25.2248493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2307828,25.2248493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.2357828,25.2248493,"(105,110]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.2407828,25.2248493,"(105,110]","Dubai"
"2 61 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",6991,6.991,4.3442074,2485,41.4166666666667,0.690277777777778,55.2457828,25.2248493,"(40,45]","Dubai"
"Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",2490,2.49,1.547286,1893,31.55,0.525833333333333,55.2507828,25.2248493,"(30,35]","Dubai"
"53 4 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",4848,4.848,3.0125472,1910,31.8333333333333,0.530555555555556,55.2557828,25.2248493,"(30,35]","Dubai"
"7/1b 45 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",16707,16.707,10.3817298,3688,61.4666666666667,1.02444444444444,55.2607828,25.2248493,"(60,65]","Dubai"
"1 49 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",25859,25.859,16.0687826,4853,80.8833333333333,1.34805555555556,55.2657828,25.2248493,"(80,85]","Dubai"
"99 22 B St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",8093,8.093,5.0289902,2154,35.9,0.598333333333333,55.2707828,25.2248493,"(35,40]","Dubai"
"115 12 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",4931,4.931,3.0641234,1569,26.15,0.435833333333333,55.2757828,25.2248493,"(25,30]","Dubai"
"29 308 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7587,7.587,4.7145618,2143,35.7166666666667,0.595277777777778,55.2807828,25.2248493,"(35,40]","Dubai"
"Dubai World Trade Centre - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",9329,9.329,5.7970406,2324,38.7333333333333,0.645555555555556,55.2857828,25.2248493,"(35,40]","Dubai"
"8 312 Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",5057,5.057,3.1424198,2526,42.1,0.701666666666667,55.2907828,25.2248493,"(40,45]","Dubai"
"6 6 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",36200,36.2,22.49468,5733,95.55,1.5925,55.2957828,25.2248493,"(95,100]","Dubai"
"7 10 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",17700,17.7,10.99878,4077,67.95,1.1325,55.3007828,25.2248493,"(65,70]","Dubai"
"18 24 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",38654,38.654,24.0195956,6851,114.183333333333,1.90305555555556,55.3057828,25.2248493,"(110,115]","Dubai"
"21 30 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",10744,10.744,6.6763216,3064,51.0666666666667,0.851111111111111,55.3107828,25.2248493,"(50,55]","Dubai"
"280 13c St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",21855,21.855,13.580697,5978,99.6333333333333,1.66055555555556,55.3157828,25.2248493,"(95,100]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.3207828,25.2248493,"(105,110]","Dubai"
"Police Club, Dubai (Off-Site) - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",15194,15.194,9.4415516,3845,64.0833333333333,1.06805555555556,55.3257828,25.2248493,"(60,65]","Dubai"
"Garhoud, Dubai Municipality Nursery 2 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",14186,14.186,8.8151804,3945,65.75,1.09583333333333,55.3307828,25.2248493,"(65,70]","Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2107828,25.2298493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2157828,25.2298493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2207828,25.2298493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2257828,25.2298493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2307828,25.2298493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2357828,25.2298493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2407828,25.2298493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2457828,25.2298493,NA,"Dubai"
"Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",2490,2.49,1.547286,1893,31.55,0.525833333333333,55.2507828,25.2298493,"(30,35]","Dubai"
"La Mer Central (Laguna), Jumeirah 1 - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7982,7.982,4.9600148,2969,49.4833333333333,0.824722222222222,55.2557828,25.2298493,"(45,50]","Dubai"
"39a 4 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7915,7.915,4.918381,2625,43.75,0.729166666666667,55.2607828,25.2298493,"(40,45]","Dubai"
"17 27d St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",16658,16.658,10.3512812,3756,62.6,1.04333333333333,55.2657828,25.2298493,"(60,65]","Dubai"
"1 25 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",8077,8.077,5.0190478,2513,41.8833333333333,0.698055555555556,55.2707828,25.2298493,"(40,45]","Dubai"
"Fardan Building, Behind Municipality, Al Satwa Road, AL Satwa, - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",5349,5.349,3.3238686,1530,25.5,0.425,55.2757828,25.2298493,"(25,30]","Dubai"
"19 18 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",19427,19.427,12.0719378,4729,78.8166666666667,1.31361111111111,55.2807828,25.2298493,"(75,80]","Dubai"
"Ground Floor, Burj Al Salam, 6th Street - Trade Centre - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",8678,8.678,5.3925092,2058,34.3,0.571666666666667,55.2857828,25.2298493,"(30,35]","Dubai"
"230 Trade Centre Roundabout - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",9421,9.421,5.8542094,2622,43.7,0.728333333333333,55.2907828,25.2298493,"(40,45]","Dubai"
"135 Al Dhiyafah Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7249,7.249,4.5045286,3696,61.6,1.02666666666667,55.2957828,25.2298493,"(60,65]","Dubai"
"10 Za'abeel St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3007828,25.2298493,NA,"Dubai"
"14 5a St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",29196,29.196,18.1423944,4933,82.2166666666667,1.37027777777778,55.3057828,25.2298493,"(80,85]","Dubai"
"2 24 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",2490,2.49,1.547286,1893,31.55,0.525833333333333,55.3107828,25.2298493,"(30,35]","Dubai"
"Oud Metha Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",17258,17.258,10.7241212,4306,71.7666666666667,1.19611111111111,55.3157828,25.2298493,"(70,75]","Dubai"
"2 13 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",21326,21.326,13.2519764,4028,67.1333333333333,1.11888888888889,55.3207828,25.2298493,"(65,70]","Dubai"
"2 9 St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",NA,NA,NA,NA,NA,NA,55.3257828,25.2298493,NA,"Dubai"
"Wonderland - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",13954,13.954,8.6710156,3677,61.2833333333333,1.02138888888889,55.3307828,25.2298493,"(60,65]","Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2107828,25.2348493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2157828,25.2348493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2207828,25.2348493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2257828,25.2348493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2307828,25.2348493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2357828,25.2348493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2407828,25.2348493,NA,"Dubai"
NA,NA,NA,NA,NA,NA,NA,NA,55.2457828,25.2348493,NA,"Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.2507828,25.2348493,"(105,110]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.2557828,25.2348493,"(105,110]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.2607828,25.2348493,"(105,110]","Dubai"
"39 Jumeria Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7603,7.603,4.7245042,2141,35.6833333333333,0.594722222222222,55.2657828,25.2348493,"(35,40]","Dubai"
"193b Al Wasel Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",6803,6.803,4.2273842,1935,32.25,0.5375,55.2707828,25.2348493,"(30,35]","Dubai"
"11 12 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",17158,17.158,10.6619812,4092,68.2,1.13666666666667,55.2757828,25.2348493,"(65,70]","Dubai"
"9 57 A St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",7340,7.34,4.561076,1979,32.9833333333333,0.549722222222222,55.2807828,25.2348493,"(30,35]","Dubai"
"37 39 B St - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",14332,14.332,8.9059048,2623,43.7166666666667,0.728611111111111,55.2857828,25.2348493,"(40,45]","Dubai"
"Unnamed Road - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",69107,69.107,42.9430898,6446,107.433333333333,1.79055555555556,55.2907828,25.2348493,"(105,110]","Dubai"
"Zabeel Park - Gate 2 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",10536,10.536,6.5470704,3733,62.2166666666667,1.03694444444444,55.2957828,25.2348493,"(60,65]","Dubai"
"Zabeel park gate number 4 - Unnamed Road - دبي - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",9091,9.091,5.6491474,3248,54.1333333333333,0.902222222222222,55.3007828,25.2348493,"(50,55]","Dubai"
"111 Umm Hureir Rd - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",11325,11.325,7.037355,3541,59.0166666666667,0.983611111111111,55.3057828,25.2348493,"(55,60]","Dubai"
"4 19dStreet - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",17870,17.87,11.104418,3776,62.9333333333333,1.04888888888889,55.3107828,25.2348493,"(60,65]","Dubai"
"19 19dStreet - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",19783,19.783,12.2931562,3596,59.9333333333333,0.998888888888889,55.3157828,25.2348493,"(55,60]","Dubai"
"Building 71 - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",16480,16.48,10.240672,4050,67.5,1.125,55.3207828,25.2348493,"(65,70]","Dubai"
"Creek Park Main Gate - Dubai - United Arab Emirates","96 58a St - Dubai - United Arab Emirates",14236,14.236,8.8462504,3750,62.5,1.04166666666667,55.3257828,25.2348493,"(60,65]","Dubai"
